"","Elapsed.Time..s.","Bin.1","Bin.2","Bin.3","Bin.4","Bin.5","Bin.6","Bin.7","Bin.8","Bin.9","Bin.10","Bin.11","Bin.12","Bin.13","Bin.14","Bin.15","Bin.16","Bin.17","Deadtime..s.","Temperature..C.","Humidity....","Ambient.Pressure..kPa.","Alarms","Errors","date"
"668",6680,466,229,158,63,32,28,7,1,1,0,0,0,0,0,0,0,0,0.008504,35.191,0,100.615,NA,NA,2019-09-05 09:22:03
"669",6690,402,244,136,63,22,22,12,3,1,0,0,0,1,0,0,0,0,0.007884,35.204,0,100.618,NA,NA,2019-09-05 09:22:13
"670",6700,413,284,154,58,32,25,7,2,1,0,0,0,0,0,0,0,0,0.008715,35.208,0,100.612,NA,NA,2019-09-05 09:22:23
"671",6710,462,247,151,73,25,22,9,3,3,0,0,0,0,0,0,0,0,0.008546,35.208,0,100.618,NA,NA,2019-09-05 09:22:33
"672",6720,417,230,136,67,30,18,5,4,0,1,0,0,0,0,0,0,0,0.00783,35.208,0,100.622,NA,NA,2019-09-05 09:22:43
"673",6730,465,227,157,64,28,39,7,3,0,0,0,0,0,0,0,0,0,0.008642,35.208,0,100.622,NA,NA,2019-09-05 09:22:53
"674",6740,421,216,163,65,22,20,4,2,3,0,0,0,0,0,0,0,0,0.007952,35.219,0,100.622,NA,NA,2019-09-05 09:23:03
"675",6750,423,252,161,70,30,20,5,3,2,0,0,0,0,0,0,0,0,0.008729,35.238,0,100.618,NA,NA,2019-09-05 09:23:13
"676",6760,403,273,169,85,27,23,10,3,3,0,0,0,0,0,0,0,0,0.009424,35.245,0,100.622,NA,NA,2019-09-05 09:23:23
"677",6770,413,252,155,55,29,26,6,8,2,0,0,0,0,0,0,0,0,0.008563,35.245,0,100.622,NA,NA,2019-09-05 09:23:33
"678",6780,417,245,179,71,31,31,7,2,2,0,0,0,0,0,0,0,0,0.010556,35.245,0,100.622,NA,NA,2019-09-05 09:23:43
"679",6790,422,286,159,83,31,33,5,5,2,0,0,0,0,0,0,0,0,0.021615,35.245,0,100.622,NA,NA,2019-09-05 09:23:53
"680",6800,469,265,172,63,38,31,12,7,3,0,0,0,0,0,0,0,0,0.009978,35.249,0,100.618,NA,NA,2019-09-05 09:24:03
"681",6810,489,264,141,77,32,26,7,3,0,0,0,0,0,0,0,0,0,0.009007,35.264,0,100.622,NA,NA,2019-09-05 09:24:13
"682",6820,486,274,170,77,38,22,8,3,2,1,0,0,0,0,0,0,0,0.009356,35.264,0,100.618,NA,NA,2019-09-05 09:24:23
"683",6830,557,339,184,94,29,40,19,13,11,5,1,2,2,0,0,0,0,0.011433,35.264,0,100.618,NA,NA,2019-09-05 09:24:33
"684",6840,2026,1245,839,404,192,224,102,116,109,37,20,9,5,3,1,1,0,0.05039,35.264,0,100.615,NA,NA,2019-09-05 09:24:43
"685",6850,3515,2148,1437,686,365,397,197,183,179,58,34,21,9,1,3,1,0,0.087416,35.272,0,100.618,NA,NA,2019-09-05 09:24:53
"686",6860,3986,2395,1645,716,429,422,242,180,212,79,22,17,6,5,1,0,0,0.097935,35.294,0,100.622,NA,NA,2019-09-05 09:25:03
"687",6870,3970,2502,1620,759,385,437,214,209,211,89,29,16,10,2,2,0,0,0.099463,35.302,0,100.622,NA,NA,2019-09-05 09:25:13
"688",6880,2022,1254,820,368,171,195,108,101,102,31,20,9,0,3,1,0,0,0.049022,35.302,0,100.615,NA,NA,2019-09-05 09:25:23
"689",6890,1433,848,558,275,121,138,70,66,55,25,15,5,3,0,0,0,0,0.0337,35.302,0,100.622,NA,NA,2019-09-05 09:25:33
"690",6900,1422,888,557,257,124,150,63,61,61,13,7,6,0,1,1,0,0,0.033257,35.302,0,100.622,NA,NA,2019-09-05 09:25:43
"691",6910,1331,884,556,283,129,150,65,54,59,24,10,5,0,1,0,0,0,0.033476,35.309,0,100.622,NA,NA,2019-09-05 09:25:53
"692",6920,3134,2133,1511,757,399,507,257,242,286,100,39,18,9,2,0,0,0,0.092183,35.321,0,100.622,NA,NA,2019-09-05 09:26:03
"693",6930,5923,4145,2867,1497,789,1046,629,586,559,203,76,33,13,5,1,0,0,0.182636,35.321,0,100.622,NA,NA,2019-09-05 09:26:13
"694",6940,6303,4575,3251,1644,960,1127,649,641,631,206,76,49,14,5,5,0,0,0.201714,35.321,0,100.622,NA,NA,2019-09-05 09:26:23
"695",6950,6376,4592,3137,1715,919,1116,693,624,604,202,88,36,13,13,1,0,0,0.201601,35.321,0,100.622,NA,NA,2019-09-05 09:26:33
"696",6960,3633,2585,1766,957,504,614,383,340,351,120,34,14,13,3,1,0,0,0.112392,35.328,0,100.612,NA,NA,2019-09-05 09:26:43
"697",6970,1804,1203,832,474,197,272,160,139,156,52,28,4,2,1,0,0,0,0.052069,35.347,0,100.612,NA,NA,2019-09-05 09:26:53
"698",6980,988,652,456,219,135,138,65,61,57,29,9,3,1,0,0,0,0,0.027084,35.355,0,100.615,NA,NA,2019-09-05 09:27:03
"699",6990,901,639,366,198,100,115,66,64,62,12,3,2,0,1,0,0,0,0.02387,35.358,0,100.618,NA,NA,2019-09-05 09:27:13
"700",7000,874,580,407,190,102,130,81,72,58,15,11,7,0,0,0,0,0,0.024421,35.358,0,100.622,NA,NA,2019-09-05 09:27:23
"701",7010,947,579,396,185,125,121,73,64,63,21,3,2,1,0,1,0,0,0.024589,35.358,0,100.618,NA,NA,2019-09-05 09:27:33
"702",7020,1080,606,421,180,119,115,75,63,67,21,1,0,2,0,0,0,0,0.02555,35.358,0,100.618,NA,NA,2019-09-05 09:27:43
"703",7030,1329,546,445,216,88,134,58,60,59,18,4,0,0,0,0,0,0,0.026575,35.36,0,100.612,NA,NA,2019-09-05 09:27:53
"704",7040,1823,636,391,201,111,125,68,67,74,21,7,4,2,0,1,0,0,0.030316,35.372,0,100.622,NA,NA,2019-09-05 09:28:03
"705",7050,2316,850,564,258,157,175,96,91,83,27,22,5,3,2,0,0,0,0.0407,35.377,0,100.622,NA,NA,2019-09-05 09:28:13
"706",7060,3787,1689,1112,549,300,336,212,206,194,82,35,25,9,5,2,0,0,0.07792,35.377,0,100.618,NA,NA,2019-09-05 09:28:23
"707",7070,4191,1916,1207,600,359,359,224,182,216,86,38,23,11,3,1,2,0,0.08644,35.377,0,100.622,NA,NA,2019-09-05 09:28:33
"708",7080,4093,1877,1254,626,362,413,195,225,231,80,49,31,10,7,2,2,0,0.08761,35.385,0,100.622,NA,NA,2019-09-05 09:28:43
"709",7090,2830,1299,851,410,184,280,154,153,144,57,27,12,6,7,3,0,0,0.058964,35.4,0,100.622,NA,NA,2019-09-05 09:28:53
"710",7100,1275,629,369,195,95,101,65,64,44,24,6,2,7,0,3,1,0,0.026123,35.415,0,100.615,NA,NA,2019-09-05 09:29:03
"711",7110,1039,456,283,141,69,75,53,45,42,10,4,3,1,2,0,0,0,0.019591,35.415,0,100.618,NA,NA,2019-09-05 09:29:13
"712",7120,991,533,281,160,71,70,60,42,37,11,2,4,3,3,0,0,0,0.020492,35.415,0,100.618,NA,NA,2019-09-05 09:29:23
"713",7130,1030,542,310,141,84,95,45,42,52,12,6,3,0,1,1,0,0,0.021206,35.415,0,100.618,NA,NA,2019-09-05 09:29:33
"714",7140,2790,1704,1082,458,222,273,146,140,126,50,26,12,8,3,1,1,0,0.065405,35.415,0,100.615,NA,NA,2019-09-05 09:29:43
"715",7150,5273,3292,1990,892,468,448,232,211,237,87,47,23,12,6,4,0,0,0.123867,35.419,0,100.622,NA,NA,2019-09-05 09:29:53
"716",7160,5771,3665,2186,987,489,487,275,249,251,91,33,24,10,7,1,1,0,0.135165,35.43,0,100.612,NA,NA,2019-09-05 09:30:03
"717",7170,5424,3481,2149,957,479,508,248,234,218,104,51,28,12,1,4,1,0,0.130864,35.453,0,100.615,NA,NA,2019-09-05 09:30:13
"718",7180,2806,1674,1025,469,222,240,135,85,115,35,18,18,6,5,2,0,0,0.063337,35.453,0,100.606,NA,NA,2019-09-05 09:30:23
"719",7190,1773,1074,615,310,141,147,72,67,75,22,13,4,3,3,3,1,0,0.039899,35.453,0,100.606,NA,NA,2019-09-05 09:30:33
"720",7200,1923,1153,736,291,153,147,78,76,66,28,16,12,4,1,0,0,0,0.042945,35.453,0,100.606,NA,NA,2019-09-05 09:30:43
"721",7210,1831,1093,667,295,137,167,88,67,59,17,7,9,2,1,0,0,0,0.040827,35.453,0,100.603,NA,NA,2019-09-05 09:30:53
"722",7220,2222,1344,865,431,201,220,106,88,88,25,20,13,4,4,1,1,0,0.052419,35.464,0,100.609,NA,NA,2019-09-05 09:31:03
"723",7230,5057,3465,2503,1302,729,822,451,446,423,162,80,56,28,11,1,1,0,0.155373,35.472,0,100.606,NA,NA,2019-09-05 09:31:13
"724",7240,7112,4961,3372,1844,881,1160,615,615,606,251,100,51,27,9,2,2,0,0.216227,35.472,0,100.609,NA,NA,2019-09-05 09:31:23
"725",7250,7343,5293,3631,1972,1056,1207,679,691,662,239,112,60,29,12,4,0,0,0.231231,35.472,0,100.612,NA,NA,2019-09-05 09:31:33
"726",7260,7378,5186,3854,1997,1013,1226,684,650,608,241,115,68,28,15,3,0,0,0.231545,35.472,0,100.609,NA,NA,2019-09-05 09:31:43
"727",7270,4673,3255,2384,1261,660,709,420,352,363,130,62,33,11,2,3,0,0,0.143825,35.475,0,100.612,NA,NA,2019-09-05 09:31:53
"728",7280,2241,1588,1061,576,303,325,168,147,145,45,35,13,6,0,0,0,0,0.065457,35.491,0,100.609,NA,NA,2019-09-05 09:32:03
"729",7290,1327,881,639,282,165,175,95,81,75,41,14,4,2,3,0,0,0,0.036503,35.509,0,100.612,NA,NA,2019-09-05 09:32:13
"730",7300,1264,829,633,299,133,188,94,84,89,27,15,6,3,1,0,0,0,0.035646,35.509,0,100.615,NA,NA,2019-09-05 09:32:23
"731",7310,1271,864,597,307,147,168,77,70,88,31,15,4,4,2,0,0,0,0.035231,35.509,0,100.606,NA,NA,2019-09-05 09:32:33
"732",7320,1378,846,612,304,170,170,87,82,63,26,8,8,0,0,1,0,0,0.035938,35.509,0,100.603,NA,NA,2019-09-05 09:32:43
"733",7330,2065,1426,978,519,249,311,161,149,179,84,26,22,13,2,1,0,0,0.060939,35.509,0,100.606,NA,NA,2019-09-05 09:32:53
"734",7340,4096,2703,1856,1058,530,636,377,346,370,150,70,42,13,9,2,0,0,0.122555,35.521,0,100.597,NA,NA,2019-09-05 09:33:03
"735",7350,4571,3204,2104,1122,648,700,402,409,419,182,81,44,20,10,1,0,0,0.138784,35.526,0,100.597,NA,NA,2019-09-05 09:33:13
"736",7360,4590,3174,2156,1062,584,693,395,410,409,175,71,43,23,12,0,0,0,0.137822,35.528,0,100.603,NA,NA,2019-09-05 09:33:23
"737",7370,3368,2208,1537,784,402,487,298,290,283,112,60,35,15,5,0,0,0,0.098058,35.528,0,100.609,NA,NA,2019-09-05 09:33:33
"738",7380,1582,1001,665,367,159,229,113,123,125,36,17,11,2,1,2,0,0,0.043222,35.532,0,100.612,NA,NA,2019-09-05 09:33:43
"739",7390,1048,712,446,241,143,138,59,73,84,28,16,12,3,0,0,1,0,0.029137,35.528,0,100.612,NA,NA,2019-09-05 09:33:53
"740",7400,746,551,355,164,91,100,71,47,56,22,6,4,3,0,0,0,0,0.02132,35.562,0,100.615,NA,NA,2019-09-05 09:34:03
"741",7410,475,304,243,107,68,50,25,26,36,16,9,3,2,3,0,0,0,0.013184,35.566,0,100.615,NA,NA,2019-09-05 09:34:13
"742",7420,503,319,223,123,69,57,29,32,36,17,4,3,1,0,0,0,0,0.013552,35.566,0,100.606,NA,NA,2019-09-05 09:34:23
"743",7430,764,526,386,192,96,118,60,62,50,23,12,6,2,0,0,0,0,0.022431,35.566,0,100.606,NA,NA,2019-09-05 09:34:33
"744",7440,1336,924,613,305,155,184,91,92,94,42,19,11,6,2,0,0,0,0.037667,35.566,0,100.603,NA,NA,2019-09-05 09:34:43
"745",7450,1621,1123,799,362,190,250,121,105,103,42,17,7,4,3,2,0,0,0.046391,35.566,0,100.609,NA,NA,2019-09-05 09:34:53
"746",7460,1728,1171,827,424,193,244,116,110,124,44,18,9,3,1,0,1,0,0.048616,35.566,0,100.606,NA,NA,2019-09-05 09:35:03
"747",7470,1677,1109,783,372,202,220,112,112,121,33,20,10,4,3,1,0,0,0.046574,35.572,0,100.609,NA,NA,2019-09-05 09:35:13
"748",7480,843,624,398,212,107,124,70,45,50,17,7,4,0,0,0,0,0,0.024161,35.583,0,100.6,NA,NA,2019-09-05 09:35:23
"749",7490,529,354,239,107,56,51,31,29,32,11,2,4,2,2,0,0,0,0.013732,35.585,0,100.59,NA,NA,2019-09-05 09:35:33
"750",7500,390,284,195,93,41,41,30,22,13,3,0,1,0,1,0,0,0,0.01041,35.585,0,100.609,NA,NA,2019-09-05 09:35:43
"751",7510,979,578,354,185,69,77,56,36,39,9,4,4,1,0,0,0,0,0.022149,35.585,0,100.612,NA,NA,2019-09-05 09:35:53
"752",7520,3353,1933,1250,622,267,351,209,206,185,74,27,17,6,4,2,0,0,0.079842,35.585,0,100.597,NA,NA,2019-09-05 09:36:03
"753",7530,5399,3228,2029,1005,550,666,342,382,381,150,81,36,14,6,1,0,0,0.137152,35.604,0,100.597,NA,NA,2019-09-05 09:36:13
"754",7540,5850,3498,2188,1164,616,678,417,415,452,162,66,32,14,7,1,1,0,0.15009,35.611,0,100.603,NA,NA,2019-09-05 09:36:23
"755",7550,5971,3548,2275,1169,605,754,449,404,434,170,81,41,20,14,0,0,0,0.154634,35.623,0,100.59,NA,NA,2019-09-05 09:36:33
"756",7560,5944,3592,2348,1234,622,776,389,415,443,170,77,30,13,6,2,0,0,0.155741,35.623,0,100.606,NA,NA,2019-09-05 09:36:43
"757",7570,5844,3678,2412,1135,613,829,402,413,401,164,72,40,15,9,4,0,0,0.155562,35.623,0,100.6,NA,NA,2019-09-05 09:36:53
"758",7580,5967,3686,2354,1215,563,776,435,434,427,152,57,26,15,7,3,0,0,0.155484,35.625,0,100.59,NA,NA,2019-09-05 09:37:03
"759",7590,6051,3721,2360,1194,608,783,417,410,442,156,66,45,11,4,2,0,0,0.156651,35.632,0,100.59,NA,NA,2019-09-05 09:37:13
"760",7600,6089,3742,2429,1242,649,781,425,402,413,160,74,34,21,4,1,0,0,0.159904,35.638,0,100.6,NA,NA,2019-09-05 09:37:23
"761",7610,6073,3813,2367,1253,671,836,433,441,380,163,72,28,11,2,2,0,0,0.159256,35.642,0,100.597,NA,NA,2019-09-05 09:37:33
"762",7620,6191,3783,2423,1257,640,759,436,414,442,173,48,38,12,4,0,1,0,0.160144,35.642,0,100.597,NA,NA,2019-09-05 09:37:43
"763",7630,6048,3789,2485,1311,644,729,431,405,397,113,54,27,9,3,1,0,0,0.158471,35.642,0,100.6,NA,NA,2019-09-05 09:37:53
"764",7640,6288,3888,2539,1250,715,787,449,390,421,157,51,30,9,3,0,1,0,0.163782,35.645,0,100.597,NA,NA,2019-09-05 09:38:03
"765",7650,6266,3864,2526,1263,701,787,440,406,408,145,56,28,5,2,1,0,0,0.162688,35.672,0,100.593,NA,NA,2019-09-05 09:38:13
"766",7660,6196,3793,2544,1327,724,802,444,419,390,138,53,21,10,2,1,1,0,0.162305,35.675,0,100.593,NA,NA,2019-09-05 09:38:23
"767",7670,6035,3834,2391,1259,623,751,378,385,377,135,48,29,10,3,2,0,0,0.155927,35.679,0,100.593,NA,NA,2019-09-05 09:38:33
"768",7680,3045,1919,1187,611,332,344,176,193,174,64,26,10,6,1,1,0,0,0.077088,35.679,0,100.593,NA,NA,2019-09-05 09:38:43
"769",7690,2676,1598,1057,542,291,293,178,166,137,31,22,13,0,0,1,0,0,0.066437,35.679,0,100.6,NA,NA,2019-09-05 09:38:53
"770",7700,2621,1622,1029,516,281,316,121,131,139,43,22,8,1,0,0,0,0,0.064871,35.689,0,100.593,NA,NA,2019-09-05 09:39:03
"771",7710,2633,1600,1064,498,261,299,158,147,152,44,17,8,5,1,0,1,0,0.065166,35.696,0,100.603,NA,NA,2019-09-05 09:39:13
"772",7720,2694,1554,1009,516,252,315,156,151,134,32,8,5,3,0,0,0,0,0.064398,35.698,0,100.59,NA,NA,2019-09-05 09:39:23
"773",7730,2663,1634,1087,502,250,290,165,144,154,41,14,7,2,1,0,0,0,0.065703,35.698,0,100.606,NA,NA,2019-09-05 09:39:33
"774",7740,2664,1681,1111,553,293,315,157,138,121,49,8,6,3,1,0,0,0,0.067858,35.698,0,100.593,NA,NA,2019-09-05 09:39:43
"775",7750,2671,1712,1131,499,280,291,164,137,141,42,19,5,0,0,0,0,0,0.067169,35.698,0,100.609,NA,NA,2019-09-05 09:39:53
"776",7760,2764,1635,1174,508,298,316,194,121,138,46,5,7,1,0,1,0,0,0.068536,35.717,0,100.597,NA,NA,2019-09-05 09:40:03
"777",7770,2378,1572,1002,494,254,261,155,111,123,35,14,1,1,0,1,0,0,0.061184,35.732,0,100.59,NA,NA,2019-09-05 09:40:13
"778",7780,1618,988,712,333,150,181,88,85,74,17,8,2,2,0,0,0,0,0.040629,35.736,0,100.593,NA,NA,2019-09-05 09:40:23
"779",7790,1608,988,716,297,168,175,80,72,88,23,6,2,2,0,0,0,0,0.039647,35.736,0,100.6,NA,NA,2019-09-05 09:40:33
"780",7800,1643,1012,718,327,159,186,91,71,76,19,5,2,0,1,0,0,0,0.040626,35.736,0,100.59,NA,NA,2019-09-05 09:40:43
"781",7810,1694,1072,675,338,169,186,94,64,80,19,4,2,1,0,0,0,0,0.041592,35.736,0,100.59,NA,NA,2019-09-05 09:40:53
"782",7820,1727,1068,751,329,152,196,99,80,94,22,4,0,0,0,0,0,0,0.042682,35.736,0,100.59,NA,NA,2019-09-05 09:41:03
"783",7830,1709,1112,765,362,157,194,102,76,76,26,4,5,0,0,0,0,0,0.043568,35.738,0,100.606,NA,NA,2019-09-05 09:41:13
"784",7840,1839,1197,696,369,167,204,121,88,77,16,10,2,0,0,0,0,0,0.044785,35.751,0,100.59,NA,NA,2019-09-05 09:41:23
"785",7850,1872,1213,871,360,226,227,99,94,82,20,12,2,0,0,0,0,0,0.04831,35.755,0,100.597,NA,NA,2019-09-05 09:41:33
"786",7860,1944,1256,812,388,198,235,111,108,87,18,3,1,0,0,0,0,0,0.048836,35.753,0,100.587,NA,NA,2019-09-05 09:41:43
"787",7870,1992,1281,837,434,174,246,130,105,67,30,6,0,2,0,0,0,0,0.050029,35.755,0,100.59,NA,NA,2019-09-05 09:41:53
"788",7880,2060,1305,901,433,205,214,106,85,69,32,9,2,1,0,0,0,0,0.050852,35.755,0,100.593,NA,NA,2019-09-05 09:42:03
"789",7890,1960,1290,838,404,218,222,92,87,77,13,4,2,0,0,0,0,0,0.049205,35.755,0,100.59,NA,NA,2019-09-05 09:42:13
"790",7900,1451,889,620,304,124,151,78,70,46,11,3,1,0,0,0,0,0,0.035331,35.755,0,100.597,NA,NA,2019-09-05 09:42:23
"791",7910,661,471,282,132,67,62,27,26,25,10,2,0,0,0,0,0,0,0.016398,35.77,0,100.59,NA,NA,2019-09-05 09:42:33
"792",7920,358,238,139,73,37,39,16,16,10,4,1,0,0,0,0,0,0,0.008596,35.792,0,100.59,NA,NA,2019-09-05 09:42:43
"793",7930,200,137,92,42,22,15,6,7,2,2,1,0,0,0,0,1,1,0.004812,35.792,0,100.593,NA,NA,2019-09-05 09:42:53
"794",7940,843,321,125,39,17,20,5,3,8,5,0,0,0,0,0,0,0,0.010855,35.792,0,100.593,NA,NA,2019-09-05 09:43:03
"795",7950,3491,1056,223,72,31,20,10,7,6,1,0,0,0,0,0,0,0,0.035773,35.792,0,100.606,NA,NA,2019-09-05 09:43:13
"796",7960,3438,1070,241,61,18,26,12,5,4,1,0,0,0,0,0,0,0,0.035553,35.792,0,100.606,NA,NA,2019-09-05 09:43:23
"797",7970,5545,1677,331,80,33,36,9,15,14,2,1,0,0,0,0,0,0,0.056137,35.792,0,100.606,NA,NA,2019-09-05 09:43:33
"798",7980,7165,2224,395,91,35,35,13,8,13,1,0,0,0,0,0,0,0,0.071889,35.792,0,100.59,NA,NA,2019-09-05 09:43:43
"799",7990,7457,2216,453,98,42,36,18,16,5,1,0,0,0,0,0,0,0,0.075057,35.794,0,100.6,NA,NA,2019-09-05 09:43:53
"800",8000,7210,2177,440,106,32,35,14,17,6,1,0,0,0,0,0,0,0,0.07252,35.804,0,100.59,NA,NA,2019-09-05 09:44:03
"801",8010,6656,2057,404,105,46,36,18,15,11,2,0,0,0,0,0,0,0,0.068482,35.811,0,100.59,NA,NA,2019-09-05 09:44:13
"802",8020,3317,995,234,65,18,20,14,6,4,0,0,0,0,0,0,0,0,0.033876,35.811,0,100.59,NA,NA,2019-09-05 09:44:23
"803",8030,2612,804,164,42,21,28,11,11,7,0,0,0,0,0,0,0,0,0.027191,35.811,0,100.59,NA,NA,2019-09-05 09:44:33
"804",8040,2498,781,169,52,26,21,11,5,9,1,0,0,0,0,0,0,0,0.02628,35.811,0,100.59,NA,NA,2019-09-05 09:44:43
"805",8050,9271,3873,911,185,47,15,15,12,7,0,0,0,0,0,0,0,0,0.10841,35.811,0,100.593,NA,NA,2019-09-05 09:44:53
"806",8060,11614,4795,1107,213,53,40,7,9,7,0,1,0,0,0,0,0,0,0.135463,35.819,0,100.59,NA,NA,2019-09-05 09:45:03
"807",8070,10382,4212,1027,195,49,44,13,11,11,2,0,0,0,0,0,0,0,0.121352,35.838,0,100.59,NA,NA,2019-09-05 09:45:13
"808",8080,9939,3986,958,198,46,51,14,8,13,3,0,0,0,0,0,0,0,0.114767,35.849,0,100.59,NA,NA,2019-09-05 09:45:23
"809",8090,6881,2846,657,137,40,34,12,11,5,1,1,0,0,0,0,0,0,0.080678,35.849,0,100.59,NA,NA,2019-09-05 09:45:33
"810",8100,3036,1209,286,56,21,13,9,4,5,0,0,0,0,0,0,0,0,0.035114,35.849,0,100.59,NA,NA,2019-09-05 09:45:43
"811",8110,2145,900,190,54,12,12,3,7,3,1,0,0,0,0,0,0,0,0.02516,35.849,0,100.59,NA,NA,2019-09-05 09:45:53
"812",8120,2353,970,240,50,22,19,7,6,2,0,0,1,0,0,0,0,0,0.027911,35.849,0,100.59,NA,NA,2019-09-05 09:46:03
"813",8130,3711,1544,375,73,30,12,7,7,5,1,0,0,0,0,0,0,0,0.043402,35.857,0,100.59,NA,NA,2019-09-05 09:46:13
"814",8140,4302,1703,409,105,25,20,8,8,2,1,0,0,0,0,0,0,0,0.050023,35.866,0,100.59,NA,NA,2019-09-05 09:46:23
"815",8150,5355,2168,553,161,39,20,13,11,2,2,0,0,0,0,0,0,0,0.062405,35.868,0,100.59,NA,NA,2019-09-05 09:46:33
"816",8160,27762,13417,3593,776,137,59,19,22,11,1,0,0,0,0,0,0,0,0.359536,35.868,0,100.59,NA,NA,2019-09-05 09:46:43
"817",8170,24024,11695,3102,652,125,48,15,19,9,3,0,0,0,0,0,1,0,0.312565,35.868,0,100.59,NA,NA,2019-09-05 09:46:53
"818",8180,22761,10731,2913,618,101,48,11,20,8,1,0,0,0,0,0,0,0,0.291637,35.868,0,100.59,NA,NA,2019-09-05 09:47:03
"819",8190,13026,6053,1543,317,56,31,10,10,7,1,0,0,0,0,0,0,0,0.164017,35.868,0,100.59,NA,NA,2019-09-05 09:47:13
"820",8200,6155,2904,700,154,29,21,6,5,2,0,0,0,0,0,0,0,0,0.076624,35.879,0,100.59,NA,NA,2019-09-05 09:47:23
"821",8210,4899,2192,564,105,22,17,4,4,1,0,0,0,0,0,0,0,0,0.059868,35.906,0,100.59,NA,NA,2019-09-05 09:47:33
"822",8220,5950,2873,826,161,30,18,7,5,1,1,0,0,0,0,0,0,0,0.076675,35.906,0,100.587,NA,NA,2019-09-05 09:47:43
"823",8230,8288,4076,1040,231,37,20,6,6,2,0,0,0,0,0,0,0,0,0.106474,35.906,0,100.59,NA,NA,2019-09-05 09:47:53
"824",8240,9505,4615,1337,319,57,17,12,7,4,1,0,0,0,0,0,0,0,0.123989,35.906,0,100.59,NA,NA,2019-09-05 09:48:03
"825",8250,9112,4454,1212,293,74,29,15,9,8,0,1,0,0,0,0,0,0,0.118837,35.906,0,100.584,NA,NA,2019-09-05 09:48:13
"826",8260,8909,4176,1236,263,62,41,14,12,11,1,1,0,0,0,0,0,0,0.114998,35.906,0,100.59,NA,NA,2019-09-05 09:48:23
"827",8270,7634,3610,983,270,52,41,12,8,6,2,1,0,0,0,0,0,0,0.098883,35.909,0,100.59,NA,NA,2019-09-05 09:48:33
"828",8280,3365,1612,476,119,21,16,9,7,0,1,0,0,0,0,0,0,0,0.044016,35.919,0,100.587,NA,NA,2019-09-05 09:48:43
"829",8290,3082,1391,425,109,36,17,6,9,3,2,0,0,0,0,0,0,0,0.03964,35.925,0,100.581,NA,NA,2019-09-05 09:48:53
"830",8300,2811,1400,394,106,33,23,14,9,4,1,0,0,0,0,0,0,0,0.038049,35.925,0,100.59,NA,NA,2019-09-05 09:49:03
"831",8310,4285,1969,544,109,33,30,13,5,8,1,0,0,0,0,0,0,0,0.053957,35.925,0,100.59,NA,NA,2019-09-05 09:49:13
"832",8320,10677,4804,1114,213,46,37,16,11,14,0,0,0,0,0,0,0,0,0.129572,35.925,0,100.59,NA,NA,2019-09-05 09:49:23
"833",8330,11922,5257,1206,278,60,36,11,16,8,0,0,0,0,0,0,0,0,0.143914,35.925,0,100.593,NA,NA,2019-09-05 09:49:33
"834",8340,10844,4824,1151,248,42,40,14,10,9,1,0,0,0,0,0,0,0,0.131757,35.943,0,100.59,NA,NA,2019-09-05 09:49:43
"835",8350,9681,4390,1026,210,68,44,13,12,9,2,0,0,0,0,0,0,0,0.119124,35.962,0,100.59,NA,NA,2019-09-05 09:49:53
"836",8360,4761,2081,460,110,28,19,4,7,4,2,0,0,0,0,0,0,0,0.057236,35.962,0,100.59,NA,NA,2019-09-05 09:50:03
"837",8370,3390,1493,346,92,23,26,7,5,3,1,0,0,0,0,0,0,0,0.04111,35.962,0,100.59,NA,NA,2019-09-05 09:50:13
"838",8380,4334,1828,434,101,28,22,6,7,8,2,0,0,0,0,0,0,0,0.051307,35.962,0,100.59,NA,NA,2019-09-05 09:50:23
"839",8390,5299,2309,538,111,28,26,11,10,3,0,0,0,0,0,0,0,0,0.063702,35.962,0,100.59,NA,NA,2019-09-05 09:50:33
"840",8400,6544,2757,675,132,35,24,14,8,7,3,0,0,0,0,0,0,0,0.077258,35.962,0,100.593,NA,NA,2019-09-05 09:50:43
"841",8410,6404,2672,621,152,33,26,10,10,5,1,0,0,0,0,0,0,0,0.075046,35.985,0,100.59,NA,NA,2019-09-05 09:50:53
"842",8420,12324,5011,1111,242,61,39,24,12,13,2,0,0,0,0,0,0,0,0.141571,36,0,100.593,NA,NA,2019-09-05 09:51:03
"843",8430,16868,6866,1578,332,51,50,17,26,9,1,0,0,0,0,0,0,0,0.19653,36,0,100.59,NA,NA,2019-09-05 09:51:13
"844",8440,15511,6039,1361,300,73,51,12,15,10,2,0,1,0,0,0,0,0,0.175842,36,0,100.59,NA,NA,2019-09-05 09:51:23
"845",8450,14096,5636,1293,257,51,42,13,11,4,2,0,0,0,0,0,0,0,0.161689,36,0,100.59,NA,NA,2019-09-05 09:51:33
"846",8460,6694,2552,582,115,25,21,8,4,3,2,0,0,0,0,0,0,0,0.074919,36,0,100.59,NA,NA,2019-09-05 09:51:43
"847",8470,3351,1269,279,61,17,18,5,3,2,0,0,0,0,0,0,0,0,0.037118,36.006,0,100.59,NA,NA,2019-09-05 09:51:53
"848",8480,1779,693,158,33,9,5,1,1,1,1,0,0,0,0,0,0,0,0.020097,36.018,0,100.59,NA,NA,2019-09-05 09:52:03
"849",8490,1318,581,158,41,11,15,10,7,2,0,0,0,0,0,0,0,0,0.016362,36.02,0,100.593,NA,NA,2019-09-05 09:52:13
