"","date.1.","time.1.","rel.time.1.","N.1.","dp_av.1.","P.1.","S_al.1.","S_tb.1.","S_ha.1.","M_al.1.","M_tb.1.","M_ha.1.","date"
"1034","Sep 2019","11:29:54",10698,7558,75,2.1,26.48,5.35,3.38,0.36,0.07,0.04,2019-09-05 10:29:54
"1035","Sep 2019","11:30:04",10708,7338,77,2.1,26.48,5.35,3.38,0.37,0.07,0.04,2019-09-05 10:30:04
"1036","Sep 2019","11:30:14",10718,7171,79,2.11,26.65,5.39,3.4,0.37,0.07,0.05,2019-09-05 10:30:14
"1037","Sep 2019","11:30:24",10728,7386,77,2.11,26.65,5.39,3.4,0.37,0.07,0.04,2019-09-05 10:30:24
"1038","Sep 2019","11:30:44",10748,7690,75,2.12,26.94,5.45,3.44,0.37,0.07,0.04,2019-09-05 10:30:44
"1039","Sep 2019","11:30:54",10758,7531,76,2.12,26.94,5.45,3.44,0.37,0.07,0.04,2019-09-05 10:30:54
"1040","Sep 2019","11:31:04",10768,8139,74,2.16,28.27,5.71,3.61,0.38,0.07,0.04,2019-09-05 10:31:04
"1041","Sep 2019","11:31:14",10778,8383,72,2.16,28.27,5.71,3.61,0.38,0.07,0.04,2019-09-05 10:31:14
"1042","Sep 2019","11:31:24",10788,8371,70,2.13,27.41,5.54,3.5,0.36,0.07,0.04,2019-09-05 10:31:24
"1043","Sep 2019","11:31:34",10798,8127,72,2.13,27.41,5.54,3.5,0.37,0.07,0.04,2019-09-05 10:31:34
"1044","Sep 2019","11:31:44",10808,8854,70,2.18,28.99,5.86,3.7,0.38,0.07,0.04,2019-09-05 10:31:44
"1045","Sep 2019","11:31:54",10818,8596,72,2.18,28.99,5.86,3.7,0.39,0.07,0.04,2019-09-05 10:31:54
"1046","Sep 2019","11:32:04",10828,6519,74,1.97,22.64,4.58,2.89,0.31,0.06,0.04,2019-09-05 10:32:04
"1047","Sep 2019","11:32:14",10838,6715,72,1.97,22.64,4.58,2.89,0.3,0.06,0.03,2019-09-05 10:32:14
"1048","Sep 2019","11:32:24",10848,3540,72,1.41,11.94,2.41,1.52,0.16,0.03,0.02,2019-09-05 10:32:24
"1049","Sep 2019","11:32:34",10858,3646,70,1.41,11.94,2.41,1.52,0.16,0.03,0.02,2019-09-05 10:32:34
"1050","Sep 2019","11:32:45",10869,2618,71,1.14,8.73,1.76,1.11,0.12,0.02,0.01,2019-09-05 10:32:45
"1051","Sep 2019","11:32:55",10879,2542,73,1.14,8.73,1.76,1.11,0.12,0.02,0.01,2019-09-05 10:32:55
"1052","Sep 2019","11:33:05",10889,2499,75,1.15,8.84,1.79,1.13,0.12,0.02,0.01,2019-09-05 10:33:05
"1053","Sep 2019","11:33:15",10899,2574,73,1.15,8.84,1.79,1.13,0.12,0.02,0.01,2019-09-05 10:33:15
"1054","Sep 2019","11:33:25",10909,2465,75,1.14,8.71,1.76,1.11,0.12,0.02,0.01,2019-09-05 10:33:25
"1055","Sep 2019","11:33:35",10919,2393,77,1.14,8.71,1.76,1.11,0.12,0.02,0.01,2019-09-05 10:33:35
"1056","Sep 2019","11:33:45",10929,88,77,0.01,0.32,0.06,0.04,0,0,0,2019-09-05 10:33:45
"1057","Sep 2019","11:33:55",10939,88,77,0.01,0.32,0.06,0.04,0,0,0,2019-09-05 10:33:55
"1058","Sep 2019","11:34:05",10949,1585,77,0.78,5.77,1.17,0.74,0.08,0.02,0.01,2019-09-05 10:34:05
"1059","Sep 2019","11:34:15",10959,1585,77,0.78,5.77,1.17,0.74,0.08,0.02,0.01,2019-09-05 10:34:15
"1060","Sep 2019","11:34:25",10969,2024,77,0.99,7.37,1.49,0.94,0.1,0.02,0.01,2019-09-05 10:34:25
"1061","Sep 2019","11:34:35",10979,2024,77,0.99,7.37,1.49,0.94,0.1,0.02,0.01,2019-09-05 10:34:35
"1062","Sep 2019","11:34:45",10989,1453,77,0.7,5.29,1.07,0.68,0.07,0.01,0.01,2019-09-05 10:34:45
"1063","Sep 2019","11:34:55",10999,1453,77,0.7,5.29,1.07,0.68,0.07,0.01,0.01,2019-09-05 10:34:55
"1064","Sep 2019","11:35:05",11009,1137,77,0.49,4.14,0.84,0.53,0.06,0.01,0.01,2019-09-05 10:35:05
"1065","Sep 2019","11:35:15",11019,1137,77,0.49,4.14,0.84,0.53,0.06,0.01,0.01,2019-09-05 10:35:15
"1066","Sep 2019","11:35:25",11029,1489,77,0.72,5.42,1.09,0.69,0.08,0.01,0.01,2019-09-05 10:35:25
"1067","Sep 2019","11:35:35",11039,1489,77,0.72,5.42,1.09,0.69,0.08,0.01,0.01,2019-09-05 10:35:35
"1068","Sep 2019","11:35:55",11059,-2960,77,0.01,-10.77,-2.18,-1.37,-0.15,-0.03,-0.02,2019-09-05 10:35:55
"1069","Sep 2019","11:36:05",11069,-2960,77,0.01,-10.77,-2.18,-1.37,-0.15,-0.03,-0.02,2019-09-05 10:36:05
"1070","Sep 2019","11:36:15",11079,1462,77,0.71,5.32,1.08,0.68,0.07,0.01,0.01,2019-09-05 10:36:15
"1071","Sep 2019","11:36:25",11089,1462,77,0.71,5.32,1.08,0.68,0.07,0.01,0.01,2019-09-05 10:36:25
"1072","Sep 2019","11:36:35",11099,8378,77,2.22,30.49,6.16,3.89,0.42,0.08,0.05,2019-09-05 10:36:35
"1073","Sep 2019","11:36:45",11109,8378,77,2.22,30.49,6.16,3.89,0.42,0.08,0.05,2019-09-05 10:36:45
"1074","Sep 2019","11:36:55",11119,9166,80,2.33,34.36,6.94,4.39,0.48,0.09,0.06,2019-09-05 10:36:55
"1075","Sep 2019","11:37:05",11129,8899,82,2.33,34.36,6.94,4.39,0.49,0.09,0.06,2019-09-05 10:37:05
"1076","Sep 2019","11:37:15",11139,11883,80,2.56,44.94,9.08,5.74,0.63,0.12,0.08,2019-09-05 10:37:15
"1077","Sep 2019","11:37:25",11149,11883,80,2.56,44.94,9.08,5.74,0.63,0.12,0.08,2019-09-05 10:37:25
"1078","Sep 2019","11:37:35",11159,12885,80,2.63,48.72,9.85,6.22,0.69,0.13,0.08,2019-09-05 10:37:35
"1079","Sep 2019","11:37:45",11169,12885,80,2.63,48.72,9.85,6.22,0.69,0.13,0.08,2019-09-05 10:37:45
"1080","Sep 2019","11:37:55",11179,23400,78,3.12,85.91,17.36,10.97,1.2,0.23,0.14,2019-09-05 10:37:55
"1081","Sep 2019","11:38:05",11189,22718,80,3.12,85.91,17.36,10.97,1.21,0.23,0.15,2019-09-05 10:38:05
"1082","Sep 2019","11:38:15",11199,18158,80,2.93,68.67,13.88,8.77,0.97,0.18,0.12,2019-09-05 10:38:15
"1083","Sep 2019","11:38:25",11209,18703,78,2.93,68.67,13.88,8.77,0.96,0.18,0.11,2019-09-05 10:38:25
"1084","Sep 2019","11:38:35",11219,7678,78,2.16,28.19,5.7,3.6,0.39,0.07,0.05,2019-09-05 10:38:35
"1085","Sep 2019","11:38:45",11229,7678,78,2.16,28.19,5.7,3.6,0.39,0.07,0.05,2019-09-05 10:38:45
"1086","Sep 2019","11:38:55",11239,12852,78,2.6,47.06,9.51,6.01,0.66,0.12,0.08,2019-09-05 10:38:55
"1087","Sep 2019","11:39:05",11249,12478,80,2.6,47.06,9.51,6.01,0.66,0.13,0.08,2019-09-05 10:39:05
"1088","Sep 2019","11:39:15",11259,25516,78,3.2,93.44,18.89,11.93,1.3,0.25,0.16,2019-09-05 10:39:15
"1089","Sep 2019","11:39:25",11269,24773,80,3.2,93.44,18.89,11.93,1.32,0.25,0.16,2019-09-05 10:39:25
"1090","Sep 2019","11:39:35",11279,24652,83,3.22,95.77,19.36,12.23,1.37,0.26,0.17,2019-09-05 10:39:35
"1091","Sep 2019","11:39:45",11289,23934,85,3.22,95.77,19.36,12.23,1.38,0.26,0.18,2019-09-05 10:39:45
"1092","Sep 2019","11:39:55",11299,37017,83,3.57,143.8,29.07,18.36,2.05,0.39,0.26,2019-09-05 10:39:55
"1093","Sep 2019","11:40:05",11309,35939,85,3.57,143.8,29.07,18.36,2.07,0.39,0.27,2019-09-05 10:40:05
"1094","Sep 2019","11:40:15",11319,45730,83,3.75,177.65,35.91,22.68,2.54,0.48,0.32,2019-09-05 10:40:15
"1095","Sep 2019","11:40:26",11330,47102,80,3.75,177.65,35.91,22.68,2.51,0.47,0.31,2019-09-05 10:40:26
"1096","Sep 2019","11:40:36",11340,43486,79,3.67,161,32.54,20.55,2.25,0.43,0.27,2019-09-05 10:40:36
"1097","Sep 2019","11:40:46",11350,44791,76,3.67,161,32.54,20.55,2.22,0.42,0.26,2019-09-05 10:40:46
"1098","Sep 2019","11:41:06",11370,17765,76,2.87,63.86,12.91,8.15,0.88,0.17,0.1,2019-09-05 10:41:06
"1099","Sep 2019","11:41:16",11380,18298,74,2.87,63.86,12.91,8.15,0.87,0.17,0.1,2019-09-05 10:41:16
"1100","Sep 2019","11:41:26",11390,6780,76,2.03,24.37,4.93,3.11,0.34,0.06,0.04,2019-09-05 10:41:26
"1101","Sep 2019","11:41:36",11400,6983,74,2.03,24.37,4.93,3.11,0.33,0.06,0.04,2019-09-05 10:41:36
"1102","Sep 2019","11:41:46",11410,8089,72,2.13,27.41,5.54,3.5,0.37,0.07,0.04,2019-09-05 10:41:46
"1103","Sep 2019","11:41:56",11420,8089,72,2.13,27.41,5.54,3.5,0.37,0.07,0.04,2019-09-05 10:41:56
"1104","Sep 2019","11:42:06",11430,25266,70,3.1,83.11,16.8,10.61,1.1,0.21,0.12,2019-09-05 10:42:06
"1105","Sep 2019","11:42:16",11440,25266,70,3.1,83.11,16.8,10.61,1.1,0.21,0.12,2019-09-05 10:42:16
"1106","Sep 2019","11:42:26",11450,65018,68,3.89,207.64,41.97,26.51,2.69,0.52,0.29,2019-09-05 10:42:26
"1107","Sep 2019","11:42:36",11460,66968,66,3.89,207.64,41.97,26.51,2.65,0.51,0.28,2019-09-05 10:42:36
"1108","Sep 2019","11:42:46",11470,55166,68,3.75,176.18,35.61,22.49,2.29,0.44,0.25,2019-09-05 10:42:46
"1109","Sep 2019","11:42:56",11480,56821,66,3.75,176.18,35.61,22.49,2.25,0.43,0.24,2019-09-05 10:42:56
"1110","Sep 2019","11:43:06",11490,14766,66,2.58,45.78,9.25,5.84,0.58,0.11,0.06,2019-09-05 10:43:06
"1111","Sep 2019","11:43:16",11500,15209,64,2.58,45.78,9.25,5.84,0.57,0.11,0.06,2019-09-05 10:43:16
"1112","Sep 2019","11:43:26",11510,20034,62,2.79,58.55,11.83,7.47,0.72,0.14,0.07,2019-09-05 10:43:26
"1113","Sep 2019","11:43:36",11520,20034,62,2.79,58.55,11.83,7.47,0.72,0.14,0.07,2019-09-05 10:43:36
"1114","Sep 2019","11:43:46",11530,58327,60,3.69,165.5,33.45,21.13,1.99,0.39,0.2,2019-09-05 10:43:46
"1115","Sep 2019","11:43:56",11540,56629,62,3.69,165.5,33.45,21.13,2.03,0.39,0.21,2019-09-05 10:43:56
"1116","Sep 2019","11:44:06",11550,59449,63,3.75,177.2,35.82,22.62,2.2,0.42,0.23,2019-09-05 10:44:06
"1117","Sep 2019","11:44:16",11560,61232,62,3.75,177.2,35.82,22.62,2.16,0.42,0.22,2019-09-05 10:44:16
"1118","Sep 2019","11:44:26",11570,37682,62,3.33,109.05,22.04,13.92,1.33,0.26,0.13,2019-09-05 10:44:26
"1119","Sep 2019","11:44:36",11580,38812,60,3.33,109.05,22.04,13.92,1.3,0.25,0.13,2019-09-05 10:44:36
"1120","Sep 2019","11:44:46",11590,11614,60,2.28,32.63,6.6,4.17,0.39,0.08,0.04,2019-09-05 10:44:46
"1121","Sep 2019","11:44:56",11600,11614,60,2.28,32.63,6.6,4.17,0.39,0.08,0.04,2019-09-05 10:44:56
"1122","Sep 2019","11:45:06",11610,47551,58,3.48,129.71,26.22,16.56,1.52,0.3,0.15,2019-09-05 10:45:06
"1123","Sep 2019","11:45:16",11620,47551,58,3.48,129.71,26.22,16.56,1.52,0.3,0.15,2019-09-05 10:45:16
"1124","Sep 2019","11:45:26",11630,68530,60,3.82,192.54,38.92,24.58,2.3,0.45,0.23,2019-09-05 10:45:26
"1125","Sep 2019","11:45:36",11640,66534,62,3.82,192.54,38.92,24.58,2.35,0.45,0.24,2019-09-05 10:45:36
"1126","Sep 2019","11:45:46",11650,65014,63,3.83,193.79,39.17,24.74,2.41,0.46,0.25,2019-09-05 10:45:46
"1127","Sep 2019","11:45:57",11661,66964,62,3.83,193.79,39.17,24.74,2.36,0.46,0.24,2019-09-05 10:45:57
"1128","Sep 2019","11:46:17",11681,18570,62,2.72,53.74,10.86,6.86,0.66,0.13,0.07,2019-09-05 10:46:17
"1129","Sep 2019","11:46:27",11691,18570,62,2.72,53.74,10.86,6.86,0.66,0.13,0.07,2019-09-05 10:46:27
"1130","Sep 2019","11:46:37",11701,37688,63,3.36,112.34,22.71,14.34,1.4,0.27,0.14,2019-09-05 10:46:37
"1131","Sep 2019","11:46:47",11711,36591,65,3.36,112.34,22.71,14.34,1.42,0.27,0.15,2019-09-05 10:46:47
"1132","Sep 2019","11:46:57",11721,31164,67,3.24,98.55,19.92,12.58,1.27,0.24,0.14,2019-09-05 10:46:57
"1133","Sep 2019","11:47:07",11731,32099,65,3.24,98.55,19.92,12.58,1.25,0.24,0.13,2019-09-05 10:47:07
"1134","Sep 2019","11:47:17",11741,8094,65,2.05,24.85,5.02,3.17,0.31,0.06,0.03,2019-09-05 10:47:17
"1135","Sep 2019","11:47:27",11751,8336,63,2.05,24.85,5.02,3.17,0.31,0.06,0.03,2019-09-05 10:47:27
"1136","Sep 2019","11:47:37",11761,21823,62,2.86,63.15,12.76,8.06,0.77,0.15,0.08,2019-09-05 10:47:37
"1137","Sep 2019","11:47:47",11771,21187,63,2.86,63.15,12.76,8.06,0.79,0.15,0.08,2019-09-05 10:47:47
"1138","Sep 2019","11:47:57",11781,15735,65,2.62,48.31,9.76,6.17,0.61,0.12,0.06,2019-09-05 10:47:57
"1139","Sep 2019","11:48:07",11791,15276,67,2.62,48.31,9.76,6.17,0.62,0.12,0.07,2019-09-05 10:48:07
"1140","Sep 2019","11:48:17",11801,17912,69,2.79,58.34,11.79,7.45,0.77,0.15,0.08,2019-09-05 10:48:17
"1141","Sep 2019","11:48:27",11811,18450,67,2.79,58.34,11.79,7.45,0.75,0.14,0.08,2019-09-05 10:48:27
"1142","Sep 2019","11:48:37",11821,16956,69,2.74,55.23,11.16,7.05,0.72,0.14,0.08,2019-09-05 10:48:37
"1143","Sep 2019","11:48:47",11831,16462,71,2.74,55.23,11.16,7.05,0.74,0.14,0.08,2019-09-05 10:48:47
"1144","Sep 2019","11:48:57",11841,16135,74,2.75,55.75,11.27,7.12,0.76,0.14,0.09,2019-09-05 10:48:57
"1145","Sep 2019","11:49:07",11851,15665,76,2.75,55.75,11.27,7.12,0.77,0.15,0.09,2019-09-05 10:49:07
"1146","Sep 2019","11:49:17",11861,15165,78,2.75,55.59,11.24,7.1,0.77,0.15,0.09,2019-09-05 10:49:17
"1147","Sep 2019","11:49:27",11871,14977,79,2.75,55.59,11.24,7.1,0.78,0.15,0.09,2019-09-05 10:49:27
"1148","Sep 2019","11:49:37",11881,14190,81,2.72,54.25,10.97,6.93,0.77,0.15,0.1,2019-09-05 10:49:37
"1149","Sep 2019","11:49:47",11891,13776,84,2.72,54.25,10.97,6.93,0.78,0.15,0.1,2019-09-05 10:49:47
"1150","Sep 2019","11:49:57",11901,14578,81,2.75,55.74,11.27,7.12,0.79,0.15,0.1,2019-09-05 10:49:57
"1151","Sep 2019","11:50:07",11911,15016,79,2.75,55.74,11.27,7.12,0.78,0.15,0.09,2019-09-05 10:50:07
"1152","Sep 2019","11:50:17",11921,14654,79,2.72,54.17,10.95,6.92,0.76,0.14,0.09,2019-09-05 10:50:17
"1153","Sep 2019","11:50:27",11931,15094,76,2.72,54.17,10.95,6.92,0.75,0.14,0.09,2019-09-05 10:50:27
"1154","Sep 2019","11:50:37",11941,12597,79,2.59,46.53,9.41,5.94,0.65,0.12,0.08,2019-09-05 10:50:37
"1155","Sep 2019","11:50:48",11952,12975,76,2.59,46.53,9.41,5.94,0.64,0.12,0.08,2019-09-05 10:50:48
"1156","Sep 2019","11:50:58",11962,10132,75,2.36,35.76,7.23,4.57,0.49,0.09,0.06,2019-09-05 10:50:58
"1157","Sep 2019","11:51:08",11972,10436,73,2.36,35.76,7.23,4.57,0.48,0.09,0.05,2019-09-05 10:51:08
"1158","Sep 2019","11:51:28",11992,8262,75,2.19,29.16,5.89,3.72,0.4,0.08,0.05,2019-09-05 10:51:28
"1159","Sep 2019","11:51:38",12002,8510,73,2.19,29.16,5.89,3.72,0.39,0.07,0.04,2019-09-05 10:51:38
"1160","Sep 2019","11:51:48",12012,9438,71,2.25,31.4,6.35,4.01,0.42,0.08,0.05,2019-09-05 10:51:48
"1161","Sep 2019","11:51:58",12022,9438,71,2.25,31.4,6.35,4.01,0.42,0.08,0.05,2019-09-05 10:51:58
"1162","Sep 2019","11:52:08",12032,20159,69,2.88,65.12,13.16,8.31,0.85,0.16,0.09,2019-09-05 10:52:08
"1163","Sep 2019","11:52:18",12042,19572,71,2.88,65.12,13.16,8.31,0.86,0.16,0.1,2019-09-05 10:52:18
"1164","Sep 2019","11:52:28",12052,18880,71,2.85,62.82,12.7,8.02,0.83,0.16,0.09,2019-09-05 10:52:28
"1165","Sep 2019","11:52:38",12062,18331,73,2.85,62.82,12.7,8.02,0.85,0.16,0.1,2019-09-05 10:52:38
"1166","Sep 2019","11:52:48",12072,17516,75,2.84,61.83,12.5,7.89,0.85,0.16,0.1,2019-09-05 10:52:48
"1167","Sep 2019","11:52:58",12082,17006,77,2.84,61.83,12.5,7.89,0.86,0.16,0.1,2019-09-05 10:52:58
"1168","Sep 2019","11:53:08",12092,16233,80,2.82,60.79,12.29,7.76,0.86,0.16,0.1,2019-09-05 10:53:08
"1169","Sep 2019","11:53:18",12102,15760,82,2.82,60.79,12.29,7.76,0.87,0.16,0.11,2019-09-05 10:53:18
"1170","Sep 2019","11:53:28",12112,12667,85,2.66,50.32,10.17,6.42,0.72,0.14,0.09,2019-09-05 10:53:28
"1171","Sep 2019","11:53:38",12122,12667,85,2.66,50.32,10.17,6.42,0.72,0.14,0.09,2019-09-05 10:53:38
"1172","Sep 2019","11:53:48",12132,12148,85,2.62,48.26,9.75,6.16,0.69,0.13,0.09,2019-09-05 10:53:48
"1173","Sep 2019","11:53:58",12142,12148,85,2.62,48.26,9.75,6.16,0.69,0.13,0.09,2019-09-05 10:53:58
"1174","Sep 2019","11:54:08",12152,12743,87,2.69,52.14,10.54,6.66,0.76,0.14,0.1,2019-09-05 10:54:08
"1175","Sep 2019","11:54:18",12162,12372,90,2.69,52.14,10.54,6.66,0.76,0.14,0.11,2019-09-05 10:54:18
"1176","Sep 2019","11:54:28",12172,11128,92,2.62,48.31,9.76,6.17,0.71,0.13,0.1,2019-09-05 10:54:28
"1177","Sep 2019","11:54:38",12182,10846,95,2.62,48.31,9.76,6.17,0.72,0.13,0.11,2019-09-05 10:54:38
"1178","Sep 2019","11:54:48",12192,13488,92,2.79,58.33,11.79,7.45,0.86,0.16,0.12,2019-09-05 10:54:48
"1179","Sep 2019","11:54:58",12202,13893,89,2.79,58.33,11.79,7.45,0.85,0.16,0.12,2019-09-05 10:54:58
"1180","Sep 2019","11:55:08",12212,9837,92,2.51,42.54,8.6,5.43,0.63,0.12,0.09,2019-09-05 10:55:08
"1181","Sep 2019","11:55:18",12222,9551,95,2.51,42.54,8.6,5.43,0.63,0.12,0.09,2019-09-05 10:55:18
"1182","Sep 2019","11:55:28",12232,9426,98,2.53,43.24,8.74,5.52,0.64,0.12,0.1,2019-09-05 10:55:28
"1183","Sep 2019","11:55:38",12242,9151,101,2.53,43.24,8.74,5.52,0.65,0.12,0.11,2019-09-05 10:55:38
"1184","Sep 2019","11:55:48",12252,8550,104,2.49,41.61,8.41,5.31,0.62,0.12,0.11,2019-09-05 10:55:48
"1185","Sep 2019","11:55:58",12262,8550,104,2.49,41.61,8.41,5.31,0.62,0.12,0.11,2019-09-05 10:55:58
"1186","Sep 2019","11:56:08",12272,8576,104,2.5,41.74,8.44,5.33,0.62,0.12,0.11,2019-09-05 10:56:08
"1187","Sep 2019","11:56:18",12282,8326,107,2.5,41.74,8.44,5.33,0.62,0.12,0.11,2019-09-05 10:56:18
"1188","Sep 2019","11:56:29",12293,9827,104,2.62,47.83,9.67,6.11,0.71,0.13,0.12,2019-09-05 10:56:29
"1189","Sep 2019","11:56:39",12303,10122,101,2.62,47.83,9.67,6.11,0.71,0.13,0.12,2019-09-05 10:56:39
"1190","Sep 2019","11:56:59",12323,10328,98,2.61,47.38,9.58,6.05,0.71,0.13,0.11,2019-09-05 10:56:59
"1191","Sep 2019","11:57:09",12333,10027,101,2.61,47.38,9.58,6.05,0.71,0.13,0.12,2019-09-05 10:57:09
"1192","Sep 2019","11:57:19",12343,8727,104,2.51,42.47,8.59,5.42,0.63,0.12,0.11,2019-09-05 10:57:19
"1193","Sep 2019","11:57:29",12353,8473,107,2.51,42.47,8.59,5.42,0.63,0.12,0.11,2019-09-05 10:57:29
"1194","Sep 2019","11:57:39",12363,9867,104,2.62,48.02,9.71,6.13,0.72,0.13,0.12,2019-09-05 10:57:39
"1195","Sep 2019","11:57:49",12373,10163,101,2.62,48.02,9.71,6.13,0.72,0.13,0.12,2019-09-05 10:57:49
"1196","Sep 2019","11:57:59",12383,8540,104,2.49,41.56,8.4,5.31,0.62,0.12,0.11,2019-09-05 10:57:59
"1197","Sep 2019","11:58:09",12393,8291,107,2.49,41.56,8.4,5.31,0.62,0.12,0.11,2019-09-05 10:58:09
"1198","Sep 2019","11:58:19",12403,7849,110,2.47,40.53,8.19,5.17,0.6,0.11,0.11,2019-09-05 10:58:19
"1199","Sep 2019","11:58:29",12413,7620,113,2.47,40.53,8.19,5.17,0.6,0.11,0.12,2019-09-05 10:58:29
"1200","Sep 2019","11:58:39",12423,7669,117,2.5,42.01,8.49,5.36,0.61,0.12,0.13,2019-09-05 10:58:39
"1201","Sep 2019","11:58:49",12433,7669,117,2.5,42.01,8.49,5.36,0.61,0.12,0.13,2019-09-05 10:58:49
"1202","Sep 2019","11:58:59",12443,7605,117,2.5,41.66,8.42,5.32,0.61,0.12,0.13,2019-09-05 10:58:59
"1203","Sep 2019","11:59:09",12453,7384,120,2.5,41.66,8.42,5.32,0.6,0.11,0.14,2019-09-05 10:59:09
"1204","Sep 2019","11:59:19",12463,6786,124,2.45,39.44,7.97,5.03,0.56,0.11,0.13,2019-09-05 10:59:19
"1205","Sep 2019","11:59:29",12473,6786,124,2.45,39.44,7.97,5.03,0.56,0.11,0.13,2019-09-05 10:59:29
"1206","Sep 2019","11:59:39",12483,7988,127,2.61,47.81,9.66,6.1,0.67,0.13,0.17,2019-09-05 10:59:39
"1207","Sep 2019","11:59:49",12493,7922,128,2.61,47.81,9.66,6.1,0.66,0.13,0.17,2019-09-05 10:59:49
"1208","Sep 2019","11:59:59",12503,7457,132,2.59,46.36,9.37,5.92,0.63,0.12,0.18,2019-09-05 10:59:59
"1209","Sep 2019","12:00:09",12513,7240,136,2.59,46.36,9.37,5.92,0.61,0.12,0.19,2019-09-05 11:00:09
"1210","Sep 2019","12:00:19",12523,6247,136,2.46,40,8.08,5.11,0.53,0.1,0.16,2019-09-05 11:00:19
"1211","Sep 2019","12:00:29",12533,6065,140,2.46,40,8.08,5.11,0.51,0.1,0.17,2019-09-05 11:00:29
"1212","Sep 2019","12:00:39",12543,6074,145,2.49,41.26,8.34,5.27,0.5,0.1,0.18,2019-09-05 11:00:39
"1213","Sep 2019","12:00:49",12553,5897,149,2.49,41.26,8.34,5.27,0.48,0.1,0.19,2019-09-05 11:00:49
"1214","Sep 2019","12:00:59",12563,5776,153,2.49,41.63,8.41,5.31,0.45,0.09,0.21,2019-09-05 11:00:59
"1215","Sep 2019","12:01:09",12573,5695,156,2.49,41.63,8.41,5.31,0.44,0.09,0.21,2019-09-05 11:01:09
"1216","Sep 2019","12:01:19",12583,3203,156,1.99,23.41,4.73,2.99,0.25,0.05,0.12,2019-09-05 11:01:19
"1217","Sep 2019","12:01:29",12593,3299,151,1.99,23.41,4.73,2.99,0.26,0.05,0.11,2019-09-05 11:01:29
"1218","Sep 2019","12:01:39",12603,3783,147,2.09,26.06,5.27,3.33,0.31,0.06,0.12,2019-09-05 11:01:39
"1219","Sep 2019","12:01:50",12614,3783,147,2.09,26.06,5.27,3.33,0.31,0.06,0.12,2019-09-05 11:01:50
"1220","Sep 2019","12:02:10",12634,5518,142,2.39,36.91,7.46,4.71,0.46,0.09,0.16,2019-09-05 11:02:10
"1221","Sep 2019","12:02:20",12644,5358,147,2.39,36.91,7.46,4.71,0.44,0.09,0.17,2019-09-05 11:02:20
"1222","Sep 2019","12:02:30",12654,4905,147,2.31,33.8,6.83,4.31,0.4,0.08,0.16,2019-09-05 11:02:30
"1223","Sep 2019","12:02:40",12664,4762,151,2.31,33.8,6.83,4.31,0.38,0.08,0.16,2019-09-05 11:02:40
"1224","Sep 2019","12:02:50",12674,4580,156,2.31,33.48,6.77,4.27,0.35,0.07,0.17,2019-09-05 11:02:50
"1225","Sep 2019","12:03:00",12684,4580,156,2.31,33.48,6.77,4.27,0.35,0.07,0.17,2019-09-05 11:03:00
"1226","Sep 2019","12:03:10",12694,3959,156,2.18,28.94,5.85,3.69,0.3,0.06,0.15,2019-09-05 11:03:10
"1227","Sep 2019","12:03:20",12704,4078,151,2.18,28.94,5.85,3.69,0.33,0.07,0.14,2019-09-05 11:03:20
"1228","Sep 2019","12:03:30",12714,689,151,0.63,4.89,0.99,0.62,0.05,0.01,0.02,2019-09-05 11:03:30
"1229","Sep 2019","12:03:40",12724,689,151,0.63,4.89,0.99,0.62,0.05,0.01,0.02,2019-09-05 11:03:40
"1230","Sep 2019","12:03:50",12734,6431,147,2.55,44.31,8.96,5.66,0.53,0.11,0.2,2019-09-05 11:03:50
"1231","Sep 2019","12:04:00",12744,6624,142,2.55,44.31,8.96,5.66,0.55,0.11,0.19,2019-09-05 11:04:00
"1232","Sep 2019","12:04:10",12754,3702,147,2.07,25.5,5.16,3.26,0.3,0.06,0.12,2019-09-05 11:04:10
"1233","Sep 2019","12:04:20",12764,3702,147,2.07,25.5,5.16,3.26,0.3,0.06,0.12,2019-09-05 11:04:20
"1234","Sep 2019","12:04:30",12774,8225,142,2.74,55.02,11.12,7.02,0.68,0.14,0.24,2019-09-05 11:04:30
"1235","Sep 2019","12:04:40",12784,8472,138,2.74,55.02,11.12,7.02,0.71,0.14,0.23,2019-09-05 11:04:40
"1236","Sep 2019","12:04:50",12794,6006,142,2.46,40.17,8.12,5.13,0.5,0.1,0.18,2019-09-05 11:04:50
"1237","Sep 2019","12:05:00",12804,6186,138,2.46,40.17,8.12,5.13,0.52,0.1,0.17,2019-09-05 11:05:00
"1238","Sep 2019","12:05:10",12814,595,138,0.43,3.87,0.78,0.49,0.05,0.01,0.02,2019-09-05 11:05:10
"1239","Sep 2019","12:05:20",12824,595,138,0.43,3.87,0.78,0.49,0.05,0.01,0.02,2019-09-05 11:05:20
"1240","Sep 2019","12:05:30",12834,5923,134,2.4,37.35,7.55,4.77,0.5,0.1,0.15,2019-09-05 11:05:30
"1241","Sep 2019","12:05:40",12844,5923,134,2.4,37.35,7.55,4.77,0.5,0.1,0.15,2019-09-05 11:05:40
"1242","Sep 2019","12:05:50",12854,4217,134,2.11,26.59,5.37,3.39,0.36,0.07,0.1,2019-09-05 11:05:50
"1243","Sep 2019","12:06:00",12864,4217,134,2.11,26.59,5.37,3.39,0.36,0.07,0.1,2019-09-05 11:06:00
